小区,小区地址,PRI,FAR,GRE,CAR,PRO,AGE_medium,AGE_new,AGE_old,latitude,longitude
站前横路大院,荔湾-站前路-站前横路22号,23400,1.2,0.2,1,0.7,False,False,True,23.14768999493869,113.25925876582025
云南大厦,荔湾-陈家祠-中山七路132号,30000,2.47,0.16,1,1.2,False,False,True,23.132027011893364,113.25547177928311
石路基小区,荔湾-中山八路-中山八路,34000,2.51,0.18,1,1.3,False,False,True,23.131034772325478,113.24464737755254
金门大厦,荔湾-陈家祠-人民北路759号,36200,2.5,0.15,1,1.2,False,False,True,23.1339300472026,113.2607151885431
紫莱苑,荔湾-芳村-桥梓大街,24400,2.52,0.16,1,0.8,False,False,True,22.57021663463844,114.05261461399157
第六甫水脚,荔湾-陈家祠-光复中路234号,23800,1.2,0.3,0,0.5,False,True,False,23.122947317198545,113.25818861446658
芳景阁,荔湾-芳村-东教北路47-49号,26189,1.5,0.2,1,1.2,False,False,True,22.57021663463844,114.05261461399157
茶滘路公安小区,荔湾-芳村-茶滘路10-30号,24200,2.7,0.2,1,0.6,False,False,True,22.57021663463844,114.05261461399157
广电兰亭西津,荔湾-荔湾路-西华路155-175号,41800,2.5,0.25,1,2.0,False,False,True,23.13868099417364,113.25311642223672
西场电器城,荔湾-西村-东风西路45号,23800,1.5,0.2,0,0.9,False,False,True,22.57021663463844,114.05261461399157
业丰花园,荔湾-环市西-环市西路,19600,2.46,0.35,1,0.8,True,False,False,22.57021663463844,114.05261461399157
沙面北街小区,荔湾-黄沙-沙面北街1-100号,50000,1.2,0.19,1,0.8,False,False,True,23.11377734060245,113.25536829448838
荔92号宿舍,荔湾-荔湾路-荔湾路92号,25600,1.2,0.3,1,1.0,False,True,False,23.135497901787783,113.25166179612489
龙湾贰号,荔湾-芳村-龙湾路2号,23600,2.5,0.3,1,1.8,True,False,False,22.57021663463844,114.05261461399157
市政园林局宿舍,荔湾-芳村-涌岸街1-13号,26800,2.0,0.18,1,0.7,False,False,True,22.57021663463844,114.05261461399157
府前阁,荔湾-芳村-芳村大道中558号,23800,1.2,0.4,1,0.6,False,False,True,22.57021663463844,114.05261461399157
港丰大厦,荔湾-陈家祠-西华路256号,34400,2.5,0.3,1,1.5,True,False,False,23.137106115326304,113.25475645860574
长寿西路20号小区,荔湾-文昌南路-长寿西路20号,29472,1.2,0.2,0,0.5,False,False,True,23.12375320584666,113.24915498476956
陈岗社区,荔湾-站前路-陈岗路18号,26600,1.5,0.3,0,0.9,False,True,False,23.146943401252035,113.25759151079428
光复北路小区,荔湾-陈家祠-光复北路,30000,2.57,0.16,1,0.5,False,False,True,23.13117830168189,113.25963210159009
冰厂后街小区,荔湾-环市西-环市西路29-46号,18297,2.63,0.12,1,0.9,False,False,True,23.13179113497485,113.250502263373
逢源北街小区,荔湾-长寿路-逢源北街,31459,1.5,0.2,1,0.7,False,False,True,23.125175193938937,113.24400490945203
耀华社区,荔湾-西关-存善正街9号,35888,2.0,0.22,1,0.7,True,False,False,22.57021663463844,114.05261461399157
和平西路小区,荔湾-长寿路-和平西路,28682,2.0,0.15,0,0.8,False,False,True,23.117365537726243,113.2496388121171
粤泰荔湾华府,荔湾-南岸-南岸路45,30400,1.6,0.5,1,2.2,False,True,False,22.57021663463844,114.05261461399157
光复中路小区,荔湾-西关-光复中路251号,27227,2.59,0.18,1,0.5,False,False,True,23.126276862792533,113.25834447047251
金花小区,荔湾-陈家祠-光复北路781号,27000,2.51,0.32,0,0.9,True,False,False,23.134257560937133,113.25975400164775
桥中花园,荔湾-陈家祠-桥中路,15569,2.51,0.16,1,0.8,False,False,True,23.13179113497485,113.250502263373
金花直街小区,荔湾-陈家祠-金花直街,39076,2.0,0.2,1,0.9,True,False,False,23.13198638359881,113.25227174556596
芳村公安宿舍,荔湾-芳村-茶滘路10~30号,19800,2.7,0.3,1,0.6,False,False,True,22.57021663463844,114.05261461399157
陈岗路小区,荔湾-站前路-站前路103号,26800,1.5,0.45,1,0.5,False,False,True,23.148702255280536,113.25622554743626
塘前新街小区,荔湾-中山八路-塘前新街,21200,1.5,0.35,1,1.0,False,False,True,23.135624602172637,113.24112503181853
富力广场S区,荔湾-龙津-中山八路25号,47826,5.45,0.4,0,1.8,False,False,True,23.1311365930224,113.24640805635153
中山八路小区,荔湾-中山八路-中山八路,35952,2.57,0.16,0,0.9,False,False,True,23.131034772325478,113.24464737755254
逢源路小区,荔湾-荔湾路-逢源路17号,32642,1.5,0.14,0,0.9,False,False,True,23.12316301898062,113.2458500289689
逢源正街小区,荔湾-西关-逢源正街,28200,1.2,0.3,1,0.2,False,False,True,22.57021663463844,114.05261461399157
周门北路小区,荔湾-周门-周门北路,24800,1.2,0.2,1,0.7,False,False,True,22.57021663463844,114.05261461399157
恩宁路小区,荔湾-西关-恩宁路126-204号,29253,1.5,0.2,1,0.1,False,False,True,22.57021663463844,114.05261461399157
南岸路小区(荔湾区),荔湾-西关-南岸路2号,30809,2.7,0.45,0,0.5,False,False,True,22.57021663463844,114.05261461399157
环市西路小区,荔湾-环市西-环市西路44-74号,28927,2.36,0.13,1,1.0,False,False,True,23.13179113497485,113.250502263373
万和苑,荔湾-滘口-芳村兴东路17号,21800,3.08,0.2,1,0.4,False,False,True,22.57021663463844,114.05261461399157
西关宝华路大院,荔湾-西关-宝华路,25600,2.0,0.14,1,1.5,False,False,True,22.57021663463844,114.05261461399157
文昌南路小区,荔湾-文昌南路-文昌南路,27200,3.0,0.18,1,0.5,False,False,True,23.12137765241241,113.25100666191668
西湾东路小区,荔湾-环市西-西湾东路3街1号,29889,2.52,0.15,0,0.8,False,False,True,23.13179113497485,113.250502263373
康王中路小区,荔湾-西关-康王中路245号,25815,2.0,0.3,0,0.9,False,False,True,22.57021663463844,114.05261461399157
和安街小区,荔湾-陈家祠-和安街,28600,2.52,0.15,0,0.9,False,False,True,23.13198638359881,113.25227174556596
宝华路小区(荔湾),荔湾-文昌南路-宝华路,25000,2.0,0.34,0,1.5,False,False,True,23.122819939979937,113.24841325391021
荔湾路149-159号小区,荔湾-陈家祠-荔湾路149-159号,30200,1.5,0.3,1,0.9,False,False,True,23.14033760429431,113.25070186685724
宝源北街小区,荔湾-西关-宝源路79号,26600,1.5,0.18,1,0.5,False,False,True,22.57021663463844,114.05261461399157
豆腐亩小区,荔湾-西关-宝源路3-1号,25600,1.2,0.2,1,0.5,False,False,True,22.57021663463844,114.05261461399157
黄沙大道小区,荔湾-黄沙-黄沙大道169-175号,24645,2.5,0.27,1,0.9,False,False,True,23.12648707535879,113.23469549996355
长寿东小区,荔湾-陈家祠-长寿东路,39419,2.0,0.18,0,0.5,False,False,True,23.13198638359881,113.25227174556596
蓬莱东约社区,荔湾-西关-蓬莱东约32号,25111,1.5,0.3,0,0.9,False,False,True,23.125190897707366,113.2496397104226
富力路大院,荔湾-周门-富力路46-48号,20200,1.2,0.3,0,0.5,False,False,True,23.138837766539893,113.24391723483427
恩洲北横街小区,荔湾-西关-恩洲北横街59号,33333,1.5,0.3,0,0.9,False,False,True,22.57021663463844,114.05261461399157
茶滘新村,荔湾-芳村-东教北路,21600,1.23,0.5,1,0.5,False,True,False,22.57021663463844,114.05261461399157
杨巷路小区,荔湾-西关-杨巷路55号,21800,1.2,0.1,1,1.6,False,False,True,22.57021663463844,114.05261461399157
沙基东中约16号,荔湾-黄沙-菜栏东横街,21000,1.2,0.3,0,0.5,False,False,True,23.13179113497485,113.250502263373
沙面大街社区,荔湾-西关-沙面大街,43200,2.65,0.2,1,0.8,False,False,True,22.57021663463844,114.05261461399157
西湾东路大院,"荔湾-环市西-西湾东路10号,12号",23146,2.52,0.14,0,0.8,False,False,True,23.13179113497485,113.250502263373
光复南路小区,荔湾-西关-光复南路115号,20118,2.57,0.31,0,0.9,False,False,True,22.57021663463844,114.05261461399157
逢源西街小区,荔湾-西关-逢源西街1-100号,33000,1.5,0.3,1,0.5,False,False,True,22.57021663463844,114.05261461399157
南岸路96号小区,荔湾-荔湾路-南岸路96号,23600,1.5,0.3,0,0.9,True,False,False,23.143684574816696,113.24125420815082
光雅里小区,荔湾-沙面-光雅里46号,24000,2.3,0.2,0,0.9,False,False,True,23.1196084648002,113.2535697071969
美华后街小区,荔湾-周门-美华后街1-8号,22800,1.2,0.2,0,0.5,False,False,True,23.13383923718825,113.24416732308818
埗头直街42号小区,荔湾-荔湾路-埗头直街42号,20800,1.2,0.2,0,0.5,False,False,True,23.13707039038337,113.23913941731993
万科金域曦府,荔湾-坑口-浣花路,53137,3.5,0.3,0,0.9,False,True,False,22.57021663463844,114.05261461399157
宝庆新南约小区,荔湾-长寿路-十五甫正街29号,19600,0.5,0.3,0,0.5,False,False,True,23.121339596680674,113.24660622254696
西场大街住宅,荔湾-环市西-西场大街11号,22299,1.2,0.3,0,0.5,False,True,False,23.13179113497485,113.250502263373
金信大厦,荔湾-陈家祠-人民北路691号,29400,2.5,0.2,0,0.9,False,False,True,23.132602453436068,113.26087185302399
宝华轩,荔湾-西关-旧宝华23号,43600,2.98,0.25,1,0.5,False,True,False,23.120111587198483,113.2504055158696
广发商业大厦,荔湾-芳村-龙湾路2号,20600,2.3,0.3,0,1.0,False,False,True,22.57021663463844,114.05261461399157
紫景楼,荔湾-芳村-东塱福禄大街37-43号(单号),20000,2.5,0.3,1,0.9,False,False,True,22.57021663463844,114.05261461399157
紫香街小区,荔湾-滘口-兴东路76号78号,19200,1.2,0.3,1,0.8,False,False,True,22.57021663463844,114.05261461399157
中信苑,荔湾-中山八路-周门南路28-32号,26600,2.47,0.32,1,0.8,False,False,True,23.13269999410265,113.24276740378187
西关新寓,荔湾-西关-荔湾路,39600,7.05,0.17,1,1.6,False,False,True,22.57021663463844,114.05261461399157
镇安路31号小区,荔湾-黄沙-镇安路31号,18500,1.2,0.2,1,0.5,False,False,True,23.13179113497485,113.250502263373
镇南大街小区,荔湾-芳村-镇南大街,18700,1.2,0.2,0,0.8,False,False,True,23.096605799168838,113.23452408081465
西堤二马路小区,荔湾-黄沙-西堤二马路24号,29400,1.5,0.2,1,1.5,False,False,True,23.11340897612267,113.25828697891988
周门南路小区,荔湾-荔湾路-周门南路,28200,2.0,0.2,1,0.7,False,False,True,23.134032654966475,113.24389890940188
文苑楼,荔湾-芳村-茶漖北路,20600,2.51,0.16,1,0.7,False,False,True,22.57021663463844,114.05261461399157
铁路宿舍(荔湾),荔湾-荔湾路-塘前街16号,24600,2.5,0.28,0,1.5,False,False,True,23.13525430437979,113.25062829563599
永安居,荔湾-环市西-环市西路48-54号,28000,8.8,0.14,1,1.05,False,False,True,23.13179113497485,113.250502263373
育才街6号小区,荔湾-滘口-育才路6号,20400,1.2,0.23,1,0.8,False,True,False,22.57021663463844,114.05261461399157
市政东苑,荔湾-荔湾路-富力路44号,23200,3.2,0.2,0,1.5,False,False,True,23.13914632591789,113.24403931455305
怡馨苑(荔湾),荔湾-芳村-招村新街,25400,3.87,0.35,1,1.2,True,False,False,22.57021663463844,114.05261461399157
怡福花园,荔湾-滘口-怡福街,20200,2.51,0.15,1,0.6,False,False,True,22.57021663463844,114.05261461399157
幸福新村,荔湾-西关-荔湾路58号,26800,1.8,0.21,1,0.5,False,False,True,22.57021663463844,114.05261461399157
文安花苑,荔湾-滘口-芳信路39号,18800,2.52,0.25,1,0.6,False,False,True,22.57021663463844,114.05261461399157
天侨阁,荔湾-芳村-芳村大道中590-660号,22400,2.52,0.15,0,0.9,False,False,True,22.57021663463844,114.05261461399157
文昌花苑,荔湾-文昌南路-文昌南路,35127,8.0,0.3,1,1.5,False,False,True,23.12137765241241,113.25100666191668
园中园绿雅苑,荔湾-荔湾路-周门街,27600,2.51,0.25,1,0.7,False,False,True,23.134136591980752,113.24494265057356
万兴苑(荔湾),荔湾-滘口-芳村大道西681-693号,22600,1.5,0.4,1,0.9,False,False,True,23.119514072012183,113.21498407199515
天心宿舍,荔湾-陈家祠-康王北路,37800,1.5,0.2,0,1.2,False,False,True,23.13198638359881,113.25227174556596
宇宙鞋业市场综合楼,荔湾-环市西-克山七街12号,17500,1.2,0.2,1,1.0,False,True,False,23.13179113497485,113.250502263373
双喜花园,荔湾-中山八路-周门路7号,36600,2.0,0.15,1,1.8,False,False,True,23.136290836499075,113.24807809612457
泰兴苑,荔湾-西关-文昌北路,31800,2.0,0.18,1,0.4,False,False,True,22.57021663463844,114.05261461399157
隧兴广场,荔湾-黄沙-黄沙大道3-5号,25800,4.0,0.22,1,1.8,False,False,True,23.114024135091384,113.24598001377615
沙面南街小区,荔湾-沙面-沙面南街1-100号,40000,1.2,0.3,1,0.8,False,True,False,22.57021663463844,114.05261461399157
穗芳阁,荔湾-滘口-兴东路25号,18300,2.9,0.23,0,0.9,False,False,True,22.57021663463844,114.05261461399157
泰安楼,荔湾-西关-西华路139号,34000,2.51,0.23,1,0.5,True,False,False,22.57021663463844,114.05261461399157
兴和阁,荔湾-滘口-五眼桥新基上村152号,20600,2.51,0.33,1,1.0,False,False,True,22.57021663463844,114.05261461399157
如意坊,荔湾-荔湾路-如意坊路,19400,1.2,0.17,1,1.5,False,False,True,23.124612266620396,113.23587569374216
三淞坊150号,荔湾-坑口-三淞坊150号,20800,1.2,0.4,1,0.5,False,False,True,23.083819397788638,113.23611060063294
扬仁南,荔湾-西关-杨巷路,19800,1.2,0.2,1,1.0,False,False,True,22.57021663463844,114.05261461399157
翔景苑,荔湾-芳村-芳村大道东7号,23800,2.9,0.15,1,0.5,False,False,True,22.57021663463844,114.05261461399157
周门烟厂小区,荔湾-中山八路-周门街1-15号,26400,2.51,0.16,1,1.0,False,False,True,23.133331514177986,113.24478221320955
五芳苑,"荔湾-滘口-五芳街3号,4号,5号,6号,7号",25390,3.62,0.3,0,0.6,False,False,True,22.57021663463844,114.05261461399157
知道园小区,荔湾-芳村-芳村大道中259号,26800,2.1,0.35,1,0.5,False,False,True,22.57021663463844,114.05261461399157
万盛街大院,"荔湾-滘口-万盛街5,6号",19400,1.5,0.15,1,0.6,False,False,True,22.57021663463844,114.05261461399157
维雅苑,荔湾-荔湾路-荔湾路119号,37600,2.5,0.17,1,1.8,False,False,True,23.136068343352758,113.25036769720764
铁路职工综合楼,荔湾-站前路-站前路,39000,1.2,0.3,0,1.0,False,True,False,23.14771209278498,113.25535347244748
卫生局宿舍(荔湾),荔湾-滘口-塞坝路2号之二,25000,1.2,0.1,1,0.96,False,False,True,22.57021663463844,114.05261461399157
永隆坊,荔湾-陈家祠-康王中路602号,43000,1.2,0.32,1,2.0,False,False,True,23.129867463694815,113.25419367020392
太和约,荔湾-芳村-龙湾路,29800,1.5,0.3,1,1.08,False,False,True,22.57021663463844,114.05261461399157
怡花阁,荔湾-芳村-芳村大道126号,30400,2.95,0.2,1,0.4,False,False,True,22.57021663463844,114.05261461399157
输变电局宿舍,荔湾-南岸-南岸路85号,25400,1.58,0.32,1,1.8,False,False,True,22.57021663463844,114.05261461399157
涌边一马路小区,荔湾-黄沙-涌边一马路,28400,1.2,0.2,0,0.8,False,False,True,23.13179113497485,113.250502263373
桃李小区,荔湾-西村-明心路,30800,1.5,0.2,1,0.5,False,False,True,22.57021663463844,114.05261461399157
余庆园,荔湾-芳村-花地大道北48号,28200,2.0,0.11,1,0.5,False,False,True,22.57021663463844,114.05261461399157
怡康苑,荔湾-芳村-花地大道中,24800,2.51,0.35,1,1.0,False,False,True,23.104319946421157,113.24177980670453
上村小区,荔湾-南岸-南岸路,26800,1.5,0.1,1,1.1,False,False,True,22.57021663463844,114.05261461399157
信联街9号,荔湾-芳村-信联街9号,25266,1.2,0.3,0,0.5,False,True,False,22.57021663463844,114.05261461399157
心悦阁,荔湾-芳村-中市外约新街四巷1-9号,26800,2.55,0.2,1,1.0,False,True,False,23.10093948897999,113.24444543847396
新隆沙东小区,荔湾-芳村-新隆沙东56号,25400,1.2,0.2,1,0.8,False,False,True,23.108400015170513,113.24341930409025
新基下村,荔湾-滘口-东华里7号,19400,1.5,0.2,1,0.6,False,False,True,23.10945902754903,113.22070304419199
新锦龙大厦,荔湾-陈家祠-东胜新街5号,44600,1.5,0.3,1,1.95,False,True,False,23.12971574896048,113.25524738256678
十甫名都,荔湾-长寿路-第十甫路188号,24000,1.2,0.2,0,0.5,False,False,True,23.119058891762506,113.25180453687038
十三甫路14号大院,荔湾-西关-十三甫路,24400,1.2,0.2,0,0.8,False,False,True,22.57021663463844,114.05261461399157
兴东路教师楼,荔湾-滘口-兴东路33-41号,20400,2.5,0.2,1,0.6,False,False,True,22.57021663463844,114.05261461399157
新基上村,荔湾-滘口-新基上村21号,21000,1.2,0.3,0,0.5,False,False,True,23.11546276332559,113.2109602022951
荔溪南约新街小区,荔湾-中山八路-荔溪南约新街35号,29600,1.5,0.24,0,0.9,False,False,True,23.133692844335176,113.24642745975054
荔裕阁,荔湾-长寿路-康王南路298号,23800,1.2,0.3,0,1.95,False,True,False,23.122771581473522,113.25421909224984
荔湾区人民政府宿舍小区,荔湾-芳村-芳村大道西4-10号,22000,1.2,0.2,0,0.8,False,False,True,22.57021663463844,114.05261461399157
流花大楼,荔湾-站前路-流花路,20400,1.2,0.3,1,0.6,True,False,False,23.1413870569239,113.25102947887662
李家园,荔湾-陈家祠-中山七路,24800,1.2,0.3,0,1.0,False,True,False,23.13198638359881,113.25227174556596
荔华楼,荔湾-荔湾路-荔湾路,34200,2.8,0.35,1,0.5,True,False,False,23.13525430437979,113.25062829563599
荔景楼(荔湾),荔湾-荔湾路-新虹街38号,19400,1.5,0.21,1,0.8,False,False,True,23.133860008011293,113.24181403214446
荔湾湖畔小区,荔湾-黄沙-庙前街,42600,1.5,0.3,1,0.9,False,True,False,23.13179113497485,113.250502263373
兰兴苑,荔湾-芳村-东漖北路66-68号,25200,3.5,0.16,1,0.8,False,False,True,22.57021663463844,114.05261461399157
祥兴新村(西区),荔湾-滘口-芳村大道西226号,25400,2.55,0.15,1,0.7,False,False,True,23.119514072012183,113.21498407199515
十六甫大街小区,荔湾-西关-宝华路十六甫东二巷,18900,1.2,0.3,0,0.5,False,False,True,22.57021663463844,114.05261461399157
上下九路小区,荔湾-西关-上下九路,25800,1.23,0.18,1,2.5,False,False,True,22.57021663463844,114.05261461399157
十三行小区,荔湾-西关-杉木栏路,27800,2.5,0.3,1,1.0,False,False,True,22.57021663463844,114.05261461399157
十六甫东街小区,荔湾-文昌南路-十六甫东街,27800,1.2,0.3,0,0.5,False,True,False,23.12137765241241,113.25100666191668
如意阁,荔湾-芳村-芳村大道中568-572号,21200,2.9,0.25,1,0.4,False,False,True,22.57021663463844,114.05261461399157
信联路小区,荔湾-芳村-信联路,22200,2.5,0.2,0,0.9,False,False,True,22.57021663463844,114.05261461399157
桥兴苑,荔湾-芳村-涌尾坊146-151号,17900,1.5,0.3,1,1.0,False,False,True,23.07704970661724,113.21917457736727
康侨荔都,荔湾-长寿路-康王南路15-19号,42400,2.5,0.3,1,1.95,True,False,False,23.117678634109495,113.25483353321847
岭南街社区,荔湾-黄沙-宝华路,18900,1.2,0.3,1,1.6,True,False,False,23.116166906873012,113.24644201229978
六甫社区,荔湾-陈家祠-龙津东路834号,28800,1.2,0.35,1,0.5,False,True,False,23.126929600802647,113.25946600490134
荔泰居,荔湾-中山八路-中山八路29号,31800,3.6,0.23,1,0.9,False,False,True,23.130266108702962,113.24578319503898
平西小区,荔湾-广钢新城-鹤洞路,17600,2.7,0.15,1,0.8,False,False,True,23.073341473953995,113.24372400931914
联桂北路小区,荔湾-芳村-联桂北路,28600,2.63,0.15,1,0.9,False,False,True,22.57021663463844,114.05261461399157
小康人家,荔湾-坑口-浣南东街42号,26000,2.6,0.3,1,1.0,False,False,True,22.57021663463844,114.05261461399157
祥泰楼,荔湾-芳村-芳村大道中608号-618号,20200,2.51,0.1,1,0.66,False,False,True,22.57021663463844,114.05261461399157
丽馨庭,荔湾-芳村-百花路38号,30400,4.41,0.3,1,1.0,True,False,False,22.57021663463844,114.05261461399157
平东小区,荔湾-广钢新城-鹤洞路,18900,2.5,0.14,1,0.5,False,False,True,23.073341473953995,113.24372400931914
南岸十六巷小区,荔湾-荔湾路-南岸大街78号,18700,1.2,0.3,1,1.4,False,False,True,23.135142392323683,113.23975475659407
荔和阁,荔湾-长寿路-康王南路,20200,2.5,0.3,1,1.95,False,False,True,23.12025949069506,113.25485338577023
流花彩虹小筑,荔湾-陈家祠-小梅大街1号,26800,2.1,0.2,0,0.9,False,False,True,23.13179113497485,113.250502263373
明心路小区,荔湾-芳村-明心路,27600,1.5,0.16,0,0.4,False,False,True,22.57021663463844,114.05261461399157
牡丹阁(荔湾),荔湾-芳村-永安北街,23200,2.8,0.18,1,0.5,False,False,True,22.57021663463844,114.05261461399157
美荔尚筑,荔湾-陈家祠-康王中路668-678号,54000,5.9,0.3,1,2.0,False,True,False,23.13110751327197,113.2543252719611
金达阁,荔湾-芳村-芳村大道中632号,18900,2.51,0.2,0,0.6,False,False,True,22.57021663463844,114.05261461399157
交警大楼,荔湾-滘口-西塞坝路,24400,2.5,0.13,1,0.8,False,False,True,22.57021663463844,114.05261461399157
龙湾小区,荔湾-芳村-龙湾路,28000,1.5,0.25,1,0.6,False,False,True,22.57021663463844,114.05261461399157
康王南小区,荔湾-西关-长乐路,23400,2.65,0.33,1,0.9,False,False,True,22.57021663463844,114.05261461399157
品湖雅居,荔湾-西村-西村首约大街29-49号,34000,2.4,0.25,1,2.5,True,False,False,23.131534984961135,113.26065203766578
浣花路小区,荔湾-芳村-浣花路,21800,1.5,0.14,1,0.8,False,False,True,22.57021663463844,114.05261461399157
接龙里小区,荔湾-芳村-芳村大道东,23000,2.0,0.3,1,0.5,False,True,False,22.57021663463844,114.05261461399157
荟锦,荔湾-陈家祠-东胜新街5号,29800,4.75,0.3,1,1.95,False,True,False,23.12971574896048,113.25524738256678
环卫局宿舍(荔湾),荔湾-滘口-育才街,22000,1.2,0.25,1,0.6,False,False,True,22.57021663463844,114.05261461399157
广州设计港,荔湾-荔湾路-周门路18号,25800,2.5,0.2,1,0.8,False,False,True,23.136571486395283,113.24812211309455
光扬大厦,荔湾-长寿路-十三行路100号,20400,2.5,0.2,0,0.5,False,False,True,23.117018538323745,113.25773757527016
广安居,荔湾-荔湾路-西湾东路,23400,1.5,0.3,0,0.9,True,False,False,23.147040765216033,113.25039491586459
侨雅苑(荔湾),荔湾-芳村-芳村大道中263号,19800,2.3,0.3,1,0.5,False,False,True,22.57021663463844,114.05261461399157
荔怡中心,荔湾-荔湾路-周门路16号,33600,2.51,0.23,1,0.8,False,False,True,23.136562679746827,113.24850065903631
丽安大厦,荔湾-中山八路-周门路15号,28800,2.0,0.23,1,1.55,True,False,False,23.13643639566683,113.24678318873237
泮塘,荔湾-西关-昌华街道,25000,1.5,0.12,0,1.8,False,False,True,23.12126697501384,113.24231277136343
西增路小区,荔湾-西村-西增路18-69号,25800,2.47,0.15,1,0.8,False,False,True,22.57021663463844,114.05261461399157
荔湾路95号大院,荔湾-荔湾路-荔湾路95号,29400,1.2,0.3,0,1.0,False,False,True,23.134859994666396,113.25021821917083
京穗花卉大厦,荔湾-荔湾路-芳村大道西345号,19200,2.5,0.24,1,1.2,False,False,True,23.107633090150294,113.23169515956121
荔庭雅居,荔湾-陈家祠-西华路36-38号,53000,3.8,0.35,1,1.8,False,True,False,23.13942987756168,113.24863253028514
留庆新横街10号住宅小区,荔湾-西关-留庆新横街10号,25200,1.2,0.3,0,1.5,False,True,False,22.57021663463844,114.05261461399157
荔港南湾(南区二期),荔湾-南岸-南岸路,38000,5.0,0.35,1,1.55,False,True,False,22.57021663463844,114.05261461399157
荔湖明苑,荔湾-中山八路-粤南大街3号,35400,2.51,0.3,1,1.6,False,False,True,23.12941938128707,113.2343448913231
荔湾大厦,荔湾-西关-人民北路695号,29000,2.5,0.1,1,0.9,False,False,True,22.57021663463844,114.05261461399157
荔湾粮食局宿舍,荔湾-陈家祠-荔湾路,25400,1.2,0.2,0,0.5,False,False,True,23.13198638359881,113.25227174556596
龙津东五桂南小区,荔湾-陈家祠-五桂南16号,26800,1.5,0.2,1,0.9,False,False,True,23.127559985136646,113.25882200968145
金桃小区,荔湾-陈家祠-芦荻街54号,28800,1.5,0.15,0,0.9,False,False,True,23.13363800928618,113.25531295886898
金禧大厦,荔湾-陈家祠-康王北路28号,34400,5.0,0.15,1,1.6,False,False,True,23.13198638359881,113.25227174556596
嘉城苑,荔湾-中山八路-康王北路1083号,38600,2.5,0.3,1,0.88,True,False,False,23.13682779284183,113.25395328364954
龙湾广场,荔湾-滘口-芳村大道西392号,17620,2.51,0.18,1,0.8,False,False,True,23.119514072012183,113.21498407199515
金雅阁,荔湾-芳村-兴东路7-3号,20800,2.51,0.19,1,0.41,True,False,False,22.57021663463844,114.05261461399157
环市西路7号大院,荔湾-西村-环市西路7号,23000,2.5,0.2,0,0.5,False,False,True,22.57021663463844,114.05261461399157
广信荷花苑,荔湾-芳村-喜鹊路荷花300号,21800,1.6,0.3,1,1.98,False,False,True,22.57021663463844,114.05261461399157
广船鹤园小区,荔湾-花地湾-鹤园路,23800,1.5,0.19,0,1.5,False,False,True,22.57021663463844,114.05261461399157
厚福苑,荔湾-荔湾路-厚福大街21号,29000,4.6,0.19,0,0.9,False,False,True,23.128117333123768,113.24740086360082
汇城花园,荔湾-滘口-兴东路,22200,2.0,0.4,1,0.7,True,False,False,22.57021663463844,114.05261461399157
花地湾,荔湾-花地湾-花地大道北路,19600,2.5,0.2,1,1.0,False,False,True,23.094967674632095,113.23920858684417
华丽苑,荔湾-坑口-鹤洞路230号,18700,2.6,0.1,1,0.5,False,False,True,22.57021663463844,114.05261461399157
俯前阁,荔湾-芳村-芳村大道中548-558号,17300,1.2,0.4,1,0.6,False,False,True,22.57021663463844,114.05261461399157
兴贤社区,荔湾-长寿路-宝华路,23400,1.2,0.3,0,0.5,False,False,True,23.122819939979937,113.24841325391021
十八甫路小区,荔湾-长寿路-十八甫路,21400,1.5,0.15,0,1.0,False,False,True,23.118025881065428,113.2547257365573
省中医院宿舍,荔湾-花地湾-花溪路5号,27600,1.5,0.15,1,0.8,False,False,True,23.094967674632095,113.23920858684417
石油公司宿舍,荔湾-滘口-宝源路18-20号,25000,1.2,0.2,0,0.5,False,False,True,22.57021663463844,114.05261461399157
十八甫新街小区,荔湾-长寿路-十八甫路,25400,2.6,0.2,0,0.5,False,False,True,23.118025881065428,113.2547257365573
荣芳阁,荔湾-坑口-荣芳街38号,21600,2.51,0.25,1,0.6,False,False,True,22.57021663463844,114.05261461399157
石围塘派出所宿舍,荔湾-滘口-兴东路11号,20200,1.2,0.2,1,0.48,False,False,True,22.57021663463844,114.05261461399157
十光雅里,荔湾-长寿路-下九路,24200,1.2,0.2,0,1.0,False,False,True,23.120344161218053,113.2542671515946
小甫园,荔湾-西关-长寿东路300号,37600,1.2,0.3,0,0.5,False,True,False,22.57021663463844,114.05261461399157
润盛花苑,荔湾-滘口-赛坝路32号,28800,2.51,0.35,1,0.59,True,False,False,22.57021663463844,114.05261461399157
祥日苑,荔湾-西关-文昌北路290号,33000,2.5,0.15,1,0.5,False,False,True,22.57021663463844,114.05261461399157
康王北路大院,荔湾-陈家祠-康王北路988号,30800,2.51,0.16,1,2.2,False,False,True,23.134381105354898,113.25417821934917
荔溪南约小区,荔湾-中山八路-南约新街,27000,1.5,0.2,0,0.9,False,False,True,23.133650721049555,113.24635191225717
流花华侨新村,荔湾-站前路-流花路45号,33400,2.0,0.3,1,0.8,False,False,True,23.14410328288102,113.25619482538784
康王阁,荔湾-陈家祠-康王北路924号,37000,2.5,0.15,1,1.5,True,False,False,23.133224003934238,113.25432706857211
美华中学教师宿舍,荔湾-西村-西增路33号,28200,1.5,0.32,0,0.5,False,False,True,22.57021663463844,114.05261461399157
